"Disease","Country","State","County","ADMcode","Year","NumCases","AnyCases","Longitude","Latitude","ForestProportion","UrbanProportion","Fragmentation","BiodivIntactness","TravelTimeToHealthcare","Population","logPopulation","UnemploymentRate","MedianHouseholdIncome","Tmean_JunJul","Tmean_JanFeb","Tmean_Annual","Precip_Annual","Precip_JanFeb","Precip_JunJul"
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2007,0,0,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",18.7223297119141,-6.07562866210935,7.73951873779299,1129.538,81.153,96.774
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2008,4,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",18.946176147461,-4.46401062011716,7.14921722412112,1212.342,93.218,125.73
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2009,9,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",16.8007141113281,-6.85106506347654,6.9549016316732,1076.198,53.467,133.858
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2010,3,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",19.7505279541016,-6.06125488281248,7.87773793538414,1115.822,65.151,121.793
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2011,6,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",19.9135375976563,-6.36563720703123,8.05847574869794,1415.034,70.358,86.36
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2012,3,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",19.7812133789063,-2.32509460449216,9.14239400227867,1004.824,57.912,82.296
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2013,4,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",18.6320892333985,-4.78360595703123,7.18722432454429,1117.346,57.15,153.416
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2014,5,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",18.0388275146485,-8.62262573242185,6.29390106201174,1098.042,70.104,132.715
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2015,12,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",18.1557556152344,-10.0983642578125,7.46585998535159,1032.256,55.118,143.383
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2016,12,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",19.6228881835938,-4.01470031738279,8.80886739095054,969.518,77.343,79.629
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2017,29,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",18.5485626220703,-1.1991027832031,8.43962758382164,1203.452,81.28,128.143
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2018,17,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",19.3548980712891,-3.59566345214841,7.88300984700523,1234.186,84.201,100.33
"Lyme disease","USA","NEW YORK","Cattaraugus (NEW YORK)","36_9",2019,51,1,-78.678891642059,42.2484769158153,0.738591883806886,0.0149352931085019,3.2515184879303,0.885600209236145,13.6658821105957,79782,11.2870531940848,6.3,"52383",18.7986999511719,-4.94425048828123,7.66467437744143,1224.788,90.805,110.236
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2000,3,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",18.38564453125,-4.07253112792966,8.02366282145185,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2001,2,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",19.15859375,-3.57489624023435,9.15220031738284,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2002,1,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",20.3158660888672,-0.590826416015602,9.22404632568362,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2003,0,0,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",18.9198547363281,-7.67902221679685,7.69624226888023,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2004,0,0,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",18.5969787597656,-7.16332092285154,8.1166193644206,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2005,2,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",21.9288116455078,-5.08820190429685,8.70025278727216,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2006,1,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",20.1285797119141,-1.3895324707031,9.34201711018883,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2007,1,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",19.7263580322266,-5.14333190917966,8.5715270996094,1129.538,81.153,96.774
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2008,0,0,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",20.711083984375,-2.91875305175779,8.59105326334638,1212.342,93.218,125.73
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2009,10,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",17.9628082275391,-5.91948547363279,8.01780853271487,1076.198,53.467,133.858
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2010,2,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",20.8648010253906,-4.80168762207029,9.11806386311851,1115.822,65.151,121.793
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2011,2,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",20.7795806884766,-5.78533020019529,9.12266947428388,1415.034,70.358,86.36
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2012,3,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",21.0095764160156,-1.08807983398435,10.292242940267,1004.824,57.912,82.296
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2013,12,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",19.8217254638672,-3.51279296874998,8.34908192952476,1117.346,57.15,153.416
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2014,7,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",19.5366760253906,-7.14977111816404,7.61855723063153,1098.042,70.104,132.715
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2015,11,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",19.0039001464844,-9.10182800292966,8.4080749511719,1032.256,55.118,143.383
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2016,7,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",20.9137817382813,-2.88913574218748,9.66084696451825,969.518,77.343,79.629
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2017,20,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",19.5689483642578,-0.558843994140602,9.35144958496096,1203.452,81.28,128.143
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2018,7,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",20.788705444336,-2.81600036621091,8.99434814453127,1234.186,84.201,100.33
"Lyme disease","USA","NEW YORK","Cayuga (NEW YORK)","36_11",2019,36,1,-76.5541721799211,42.9168808455852,0.458773661191165,0.0224749866242088,3.57398891448975,0.85970276594162,12.9786310195923,80149,11.2916426813535,5.4,"64129",19.967919921875,-4.36589660644529,8.47127176920575,1224.788,90.805,110.236
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2000,4,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",18.5439086914063,-3.70992126464841,7.87716573079429,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2001,2,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.0376678466797,-3.98728027343748,8.6935490926107,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2002,0,0,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",20.3620697021485,-1.28148498535154,8.80873260498049,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2003,1,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",18.3721099853516,-7.84102478027341,7.35143686930341,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2004,2,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",18.2655883789063,-6.75713195800779,7.99712270100914,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2005,3,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",21.2378021240235,-4.49298706054685,8.29535319010419,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2006,1,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.6140991210938,-1.48334350585935,8.95611470540367,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2007,2,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.4881072998047,-5.29714050292966,8.45105133056643,1129.538,81.153,96.774
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2008,7,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.7235046386719,-3.69154968261716,7.89976145426435,1212.342,93.218,125.73
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2009,8,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",17.6537567138672,-6.14389648437498,7.68737691243492,1076.198,53.467,133.858
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2010,3,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",20.4976440429688,-5.57890930175779,8.52690022786461,1115.822,65.151,121.793
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2011,7,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",20.6064392089844,-5.8393615722656,8.69455362955731,1415.034,70.358,86.36
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2012,6,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",20.8206726074219,-1.57283630371091,9.92992045084638,1004.824,57.912,82.296
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2013,9,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.3749328613281,-3.99686279296873,7.93088684082034,1117.346,57.15,153.416
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2014,6,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",18.6469970703125,-8.00101318359373,6.88708394368492,1098.042,70.104,132.715
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2015,2,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",18.6333251953125,-9.31986083984373,8.04246673583987,1032.256,55.118,143.383
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2016,4,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",20.0843902587891,-3.12204589843748,9.44155019124351,969.518,77.343,79.629
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2017,4,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.1984802246094,-0.388739013671852,9.13689320882164,1203.452,81.28,128.143
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2018,9,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.9684997558594,-2.77304687499998,8.60996653238935,1234.186,84.201,100.33
"Lyme disease","USA","NEW YORK","Chautauqua (NEW YORK)","36_13",2019,31,1,-79.3666249143743,42.2280085180851,0.641582557672501,0.0280665235545618,3.50217247009277,0.893534004688263,12.7759466171265,134111,11.8064230942427,6.1,"55644",19.372689819336,-3.9976867675781,8.37818552652997,1224.788,90.805,110.236
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2000,1,1,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",17.9943176269531,-4.5224670410156,7.54631958007815,1174.75,78.486,122.809
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2001,0,0,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",18.7078796386719,-3.47907104492185,8.71428833007815,867.156,48.641,84.963
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2002,1,1,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",19.9852844238281,-0.701879882812477,8.83555755615237,1106.678,57.023,94.488
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2003,0,0,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",18.3489929199219,-7.92107238769529,7.26405995686851,1219.708,63.881,109.347
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2004,0,0,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",18.1345764160156,-7.50881042480466,7.83126475016278,1147.318,47.371,113.792
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2005,4,1,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",21.4935241699219,-5.0304016113281,8.36569875081383,1189.99,76.708,97.409
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2006,0,0,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",19.7948699951172,-1.11954345703123,9.21223347981773,1242.06,77.343,157.099
"Lyme disease","USA","NEW YORK","Chemung (NEW YORK)","36_15",2007,2,1,-76.7600285963383,42.1412249090403,0.691187137294663,0.0464066909014657,2.95817637443542,0.916107058525085,9.20526123046875,89410,11.4009878117294,5.9,"56664",19.6553131103516,-5.23215332031248,8.41934611002606,1129.538,81.153,96.774
